dataset,entropy_type,size_kb,algorithm,run_id,compress_ms,decompress_ms,input_bytes,compressed_bytes,compression_ratio
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,5,0.219200,0.082800,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,6,0.197400,0.076900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,7,0.167300,0.073900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,8,0.173000,0.069000,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,9,0.194100,0.070000,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,10,0.207100,0.077800,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,11,0.162800,0.068400,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,12,0.247300,0.080800,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,13,0.206400,0.098200,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,14,0.236800,0.114600,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,15,0.202700,0.083600,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,16,0.164600,0.069500,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,17,0.273000,0.120900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,18,0.168800,0.068500,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,19,0.166100,0.070500,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,20,0.171900,0.070400,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,21,0.175300,0.070200,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,22,0.181900,0.068500,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,23,0.336900,0.086500,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,24,0.239800,0.091900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,25,0.238500,0.118000,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,26,0.278400,0.119900,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,27,0.174000,0.068600,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,28,0.267100,0.117000,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,29,0.190900,0.071800,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,Huffman,30,0.169800,0.128200,5120,2326,2.201204
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,1,0.346700,0.047200,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,2,0.346800,0.050600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,3,0.437600,0.069200,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,4,0.360100,0.081100,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,5,0.395400,0.051500,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,6,0.355000,0.067300,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,7,0.349800,0.051300,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,8,0.607900,0.078300,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,9,0.399500,0.066400,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,10,0.604100,0.080700,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,11,0.578900,0.048400,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,12,0.605900,0.079600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,13,0.486100,0.084200,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,14,0.350500,0.047800,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,15,0.360000,0.048900,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,16,0.378000,0.070600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,17,0.533300,0.057300,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,18,0.607200,0.081500,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,19,0.407800,0.063600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,20,0.343200,0.048200,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,21,0.401300,0.055000,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,22,0.346000,0.048900,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,23,0.609500,0.050100,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,24,0.356800,0.048300,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,25,0.359600,0.048700,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,26,0.447700,0.158600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,27,0.398500,0.047600,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,28,0.576800,0.111700,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,29,0.544100,0.070100,5120,1324,3.867069
DS_LOW_ENTROPY_5KB.json,LOW_ENTROPY,5,LZW,30,0.374700,0.049000,5120,1324,3.867069
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,1,0.390500,0.179100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,2,0.237500,0.104400,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,3,0.254100,0.157600,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,4,0.250900,0.108400,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,5,0.294400,0.122200,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,6,0.266400,0.103700,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,7,0.268000,0.110500,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,8,0.395600,0.179600,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,9,0.402400,0.188100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,10,0.256000,0.117400,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,11,0.265800,0.107500,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,12,0.248600,0.105600,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,13,0.525100,0.192000,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,14,0.396500,0.179600,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,15,0.251500,0.111100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,16,0.241100,0.104500,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,17,0.239500,0.133100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,18,0.317100,0.140800,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,19,0.330000,0.145100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,20,0.396500,0.228200,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,21,0.304900,0.106400,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,22,0.266100,0.107100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,23,0.398500,0.183300,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,24,0.245100,0.109700,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,25,0.237300,0.105500,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,26,0.253100,0.104000,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,27,0.236900,0.103800,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,28,0.337600,0.184100,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,29,0.280100,0.105800,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,Huffman,30,0.239100,0.105400,10240,3606,2.839712
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,1,0.677500,0.062900,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,2,0.660400,0.190400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,3,0.818700,0.104300,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,4,0.953900,0.106100,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,5,0.660800,0.064400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,6,0.659200,0.065300,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,7,0.666900,0.064200,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,8,0.738600,0.067100,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,9,1.144800,0.078800,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,10,0.675600,0.069200,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,11,0.827800,0.090200,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,12,0.687400,0.069800,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,13,0.829500,0.090500,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,14,1.237000,0.095500,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,15,1.157500,0.074700,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,16,0.744600,0.065600,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,17,0.661300,0.064100,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,18,0.743400,0.068500,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,19,0.800900,0.067300,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,20,0.730200,0.092400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,21,0.818000,0.080100,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,22,0.761000,0.147400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,23,0.667400,0.086000,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,24,0.799300,0.066400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,25,0.764600,0.098000,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,26,1.140700,0.063300,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,27,0.664100,0.062400,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,28,0.931700,0.069700,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,29,1.072300,0.067200,10240,1856,5.517241
DS_LOW_ENTROPY_10KB.json,LOW_ENTROPY,10,LZW,30,1.144000,0.070800,10240,1856,5.517241
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,1,0.839400,0.387100,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,2,0.878000,0.387300,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,3,0.862900,0.387700,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,4,0.837800,0.394400,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,5,0.845200,0.385200,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,6,0.983200,0.397200,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,7,1.092400,0.435300,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,8,0.843700,0.389000,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,9,0.847500,0.387500,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,10,0.853400,0.389900,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,11,0.869400,0.774600,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,12,0.832000,0.385500,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,13,0.910000,0.390900,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,14,0.992100,0.386700,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,15,0.840200,0.505100,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,16,1.269500,0.869400,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,17,0.903700,0.433800,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,18,0.838400,0.388000,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,19,0.849600,0.385900,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,20,1.151600,0.387400,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,21,0.876000,0.388000,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,22,1.200600,0.565900,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,23,0.868800,0.488900,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,24,0.998300,0.406500,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,25,1.349100,0.400700,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,26,0.961700,0.509500,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,27,0.840500,0.390200,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,28,0.938000,0.587500,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,29,0.835900,0.386800,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,Huffman,30,1.523500,0.508000,51200,13846,3.697819
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,1,4.964100,0.173300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,2,3.451700,0.309900,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,3,4.236200,0.132200,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,4,3.772900,0.154800,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,5,4.484300,0.185800,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,6,3.766500,0.132200,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,7,3.747000,0.160300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,8,4.852200,0.204000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,9,3.861700,0.139000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,10,3.493100,0.132300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,11,4.049000,0.138700,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,12,3.656600,0.142200,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,13,3.447100,0.150900,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,14,3.721500,0.130000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,15,3.785300,0.138300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,16,3.817400,0.129300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,17,3.826500,0.129500,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,18,3.493800,0.135000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,19,3.514500,0.132900,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,20,4.854300,0.301100,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,21,3.699200,0.212400,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,22,3.917300,0.132500,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,23,3.567600,0.127900,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,24,3.474900,0.129000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,25,4.121400,0.147700,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,26,3.833600,0.130300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,27,4.613900,0.173000,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,28,3.926600,0.139300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,29,3.967000,0.135300,51200,4092,12.512219
DS_LOW_ENTROPY_50KB.json,LOW_ENTROPY,50,LZW,30,4.045400,0.146900,51200,4092,12.512219
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,1,1.575400,0.767700,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,2,2.086600,0.926400,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,3,1.888300,0.979800,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,4,2.446100,1.411700,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,5,1.606200,0.786400,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,6,2.399300,0.849600,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,7,1.843400,0.764400,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,8,1.684900,0.817900,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,9,1.600600,0.779100,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,10,1.650900,0.855700,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,11,2.136800,1.485600,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,12,2.426800,0.987800,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,13,1.982000,0.763700,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,14,2.333000,0.772100,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,15,1.728700,0.759500,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,16,1.801600,0.777200,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,17,2.243800,0.800500,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,18,1.596400,0.771000,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,19,1.578800,0.944400,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,20,1.863200,0.778300,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,21,1.777500,0.841900,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,22,1.589800,0.785700,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,23,1.693500,0.790800,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,24,1.599200,0.787400,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,25,2.254900,0.773200,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,26,1.599900,0.777100,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,27,1.651000,0.775100,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,28,1.630500,0.771000,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,29,1.602000,0.761200,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,Huffman,30,1.573100,1.042200,102400,26646,3.842978
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,1,7.868600,0.204100,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,2,8.781000,0.236400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,3,8.549400,0.250600,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,4,8.194600,0.254400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,5,12.473700,0.226400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,6,8.339600,0.207700,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,7,7.765000,0.213500,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,8,7.593700,0.233400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,9,7.525400,0.228300,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,10,8.134500,0.206400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,11,8.122900,0.216400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,12,8.075700,0.209400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,13,9.069100,0.207800,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,14,8.321100,0.212200,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,15,8.107100,0.218900,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,16,8.184400,0.213300,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,17,8.569300,0.257300,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,18,7.672500,0.216300,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,19,8.481100,0.263000,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,20,7.994500,0.203600,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,21,7.983700,0.292200,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,22,7.506200,0.210400,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,23,8.431600,0.230100,102400,5768,17.753121
DS_LOW_ENTROPY_100KB.json,LOW_ENTROPY,100,LZW,24,9.272200,0.295300,102400,5768,17.753121
